id,old_region,new_region,tier,live_region_id,state,suburb,lat,lng,address,region_computed_id,region_override_id
9bddf09f-6374-459a-8dd8-8a26f14ca1b0,"1016 One Tree Hill Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.719356,138.780559,"1016 One Tree Hill Rd, SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
1a0a2234-991a-4c41-a798-193eb0876e77,"11 Gawler St","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.034205,138.537968,"11 Gawler Street",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
de813c21-ca54-42d3-a033-bd8f8660114e,"11 Martin Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA","Whites Valley",-35.28121,138.548373,"11 Martin Road, Whites Valley SA 5172",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
e53bffa7-8fea-452f-ac8c-823ba45f8778,"128 Jetty Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.980366,138.517486,"128 Jetty Road",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
c4b664d6-87dd-4016-9fe2-07ba0c651876,"162 Flaxley Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA","Adelaide Hills",-35.084715,138.84601,"162 Flaxley Road, Adelaide Hills SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
bd8dc4cc-6bab-479b-a3c8-c0c1ef46b4ab,"17 Francis Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA","Wingfield",-34.846438,138.545678,"17 Francis Road, Wingfield SA 5013",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
fcd6ef04-87a8-428b-a323-eea4f397f534,"2/74 Baden Terrace","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.11793,138.481471,"74 Baden Terrace",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
ca8f37c9-575c-4beb-8e9b-82353d969051,"233 Morphett Street, Adelaide","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.928612,138.593563,"233 Morphett Street",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
f828e948-3055-4a04-887d-06b839e4551a,"253 Grange Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.904875,138.5379,"253 Grange Rd",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
be206f10-3c4a-4808-8e38-4bd8a7574007,"26-28 Kangarilla Rd, McLaren Vale","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.148577,138.661024,"26-28 Kangarilla Rd, McLaren Vale SA 5171",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
9847989b-5bcf-4011-9724-340b71607b56,"285 Blewitt Springs Rd, Blewitt Springs","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.187553,138.59439,"285 Blewitt Springs Rd, Blewitt Springs, Blewitt Springs SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
e486a7e7-6998-4c15-b3f4-2e4b9afd08d5,"3 Perseverance Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.822178,138.730809,"3 Perseverance Road Tea Tree Gully  SA ",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
44b24ace-7d15-468a-b750-01bcc152c870,"306 Goodwood Road, Clarence Park, South Australia","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.963756,138.590142,"306 Goodwood Road, Clarence Park, Clarence Park SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
0842f5ad-f7c1-4b80-9d40-d121d92129d0,"314 Kangarilla Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.209514,138.576429,"314 Kangarilla Rd, McLaren Vale SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
bc2c0823-115b-40bd-9996-12dcc55e29a9,"339 Belair Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA","Belair",-35.000339,138.60693,"339 Belair Road, Belair SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
1049c8b6-f1b0-4d22-9f44-35b8c575293f,"37 Martin St, Port Willunga, South Australia","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.260916,138.46638,"37 Martin St, Port Willunga, Port Willunga SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
a5fb3a31-db8e-4503-8745-b9c037cf0e74,"371 Plains Rd, Sellicks Hill, South Australia","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.308589,138.486258,"371 Plains Rd, Sellicks Hill SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
9b8a2fa6-c9bf-4780-95db-cf829714e83a,"3737 Main South Rd, Sellicks Hil","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.308881,138.486121,"374 Plains Road, Sellicks Hill, Sellicks Hill SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
d8ecc1e7-00df-4645-a6f3-c22b4fdf164f,"377 California Rd, Tatachilla","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.239569,138.519605,"377 California Road, Tatachilla SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
d0ac916a-8ac5-4885-a1fc-9b822a347079,"402 Main Rd, McLaren Vale SA 5171","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.235603,138.551532,"402 Main Rd, McLaren Vale SA 5171",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
a3cabe91-5fcf-409b-ae0a-374b8746a2f9,"44 Henley Beach Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.9231,138.574747,"44 Henley Beach Road",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
66f4cba2-6630-4a67-8831-67ea193b338f,"45 Grants Gully Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.108687,138.626288,"45 Grants Gully Rd",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
7823994c-0093-4f32-b265-3117fd2f00d9,"46 High St, Burnside, South Australia","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.936384,138.666037,"46 High Street, Burnside, Burnside SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
284748b6-b4c2-4904-b9e7-1383424c967e,"479 Payneham Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.889586,138.655253,"479 Payneham Rd",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
52ebf814-0293-40ae-8565-939be4337c36,"49 Vaughtons Track Via Warners Road, McLaren Vale","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.194917,138.528965,"49 Vaughtons Track Via Warners Road, McLaren Vale SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
a33b3fc0-7107-4bef-8ce9-ae87bbdaeaad,"50 Range Rd W","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.294844,138.575058,"50 Range Rd W, Willunga SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
bec8fa77-57ab-4951-80ee-a50a33d68d7e,"536 Goodwood Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.979654,138.591472,"536 Goodwood Rd, Daw Park SA 5041",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
a16c22ea-8d3f-4faa-9be6-f4bf34189445,"6 Duthy St","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.948694,138.614004,"6 Duthy St",,
cc6864b7-979f-40e9-8662-1128df44076b,"6/1199 The Horsley Dr","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.907777,138.528801,,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
8a0964fe-9483-4ad7-abec-9c06e7447fe7,"67 Rivers Lane McLaren Vale","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.214063,138.527192,"67 Rivers Lane, McLaren Vale SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
4e96b371-cf17-4358-b3f1-a152257f93d3,"67 Semaphore Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA","Semaphore",-34.83868,138.484949,"67 Semaphore Road, Semaphore",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
366e32cc-b143-4a63-a22d-7240af40fb0e,"7 Osmond Terrace","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.916229,138.630918,"7 Osmond Terrace",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
33e7bd70-3c5f-461f-aee4-8e6ca11e9d67,"7 Watahuna Ave","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.021034,138.622812,,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
6403ba91-4c87-464c-a87e-1ffcd3c94bb8,"8 Denis St","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.997038,138.577464,"8 Denis Street",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
73f60747-8e07-40bb-ba02-9d6fb4b35367,"82 Ifould St","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.927346,138.61032,"82 Ifould St",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
d1177d33-f36f-473c-aca6-134077e35e6b,"90 Rogers Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-35.307033,138.483062,"90 Rogers Rd, Sellicks Hill, Sellicks Hill SA",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
83aa90dd-73fd-4850-b92b-61cf04b819e9,"92 Glen Osmond Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.944311,138.621474,"92 Glen Osmond Rd",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
991631fc-632b-42f1-a671-74aea50268fe,"Birdwood, SA","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.975504,138.622991,,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
7e423df4-8c24-43c8-9e23-a322f77b60be,"118 Aldgate Valley Rd","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-35.036268,138.753347,"118 Aldgate Valley Rd, Aldgate SA",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
04927f66-bca1-4471-a13d-3f362cc87e15,"118 Aldgate Valley Rd, Mylor SA","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-35.036268,138.753347,"118 Aldgate Valley Rd, Mylor SA",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
50a234b9-5fc2-4f2b-a00a-e1447560afee,"141 Onkaparinga Valley Road, Woodside,","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-34.942013,138.876322,"141 Onkaparinga Valley Road, Woodside SA",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
df517890-8cea-476a-9786-c542b4b7bfe9,"2 Glenside Lane Stirling","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-34.996604,138.717247,"2 Glenside Lane Stirling, Stirling SA",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
5209e39f-e75b-4662-abf5-bf3ef91e0503,"3 Rugby Road  Aldgate South Australia","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-35.015872,138.73664,"3 Rugby Road, Aldgate SA 5154",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
bfa0c450-0b45-4ccb-9b9d-932a31599925,"365 Mount Lofty Summit Rd","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-34.970738,138.704618,"365 Mount Lofty Summit Road",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
eea62c9c-2f45-4705-8a2a-3b7ff56bd74f,"64 Gross Rd","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA","Mylor",-35.025733,138.774961,"64 Gross Rd, Mylor SA 5153",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
a4a957bf-736c-4824-8df0-74a93661a61b,"759 Swamp Rd","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-34.927679,138.825918,"759 Swamp Road, Lenswood, Lenswood SA",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
57ec1645-e75b-49c1-af58-a5d2ebd28399,"8 Mount Barker Road, Stirling, South Australia","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-35.004638,138.715743,"8 Mount Barker Road, Stirling SA",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
cf990f26-ba82-4b3c-a2a8-1efd11c7c24c,"9 Hoylake Ave","Adelaide Hills",1,214cba3e-b81d-4a5e-85cf-c7c49634d6fc,"SA",,-34.995529,138.742312,"9 Hoylake Ave, Stirling SA",214cba3e-b81d-4a5e-85cf-c7c49634d6fc,
f85171de-c0f2-4eaf-a5c7-7db9d3ef1cdb,"1246 Barossa Valley Way, Barossa, Lyndoch,","Barossa Valley",1,49ade35d-e254-466f-bf2c-1e0b79062622,"SA",,-34.592116,138.877519,"1246 Barossa Valley Way, Lyndoch SA",49ade35d-e254-466f-bf2c-1e0b79062622,
47618f44-60da-4cf4-9558-95dee50dd7af,"221 Yaldara Dr","Barossa Valley",1,49ade35d-e254-466f-bf2c-1e0b79062622,"SA","Lyndoch",-34.576502,138.869703,"221 Yaldara Dr, Lyndoch SA 5351",49ade35d-e254-466f-bf2c-1e0b79062622,
ad9521a4-1239-498f-ad09-02642e4abc67,"346 Tweedies Gully Road Lyndoch South Australia,","Barossa Valley",1,49ade35d-e254-466f-bf2c-1e0b79062622,"SA",,-34.623755,138.921219,"346 Tweedies Gully Road, Williamstown, Williamstown SA 5351",49ade35d-e254-466f-bf2c-1e0b79062622,
94d185be-1f35-4f86-80e3-6d41c73e16ea,"444 Seppeltsfield Road Marananga","Barossa Valley",1,49ade35d-e254-466f-bf2c-1e0b79062622,"SA",,-34.484589,138.939462,"444 Seppeltsfield Road, Marananga SA",49ade35d-e254-466f-bf2c-1e0b79062622,
e139d315-b800-4cf6-b785-7b7f80d20243,"48 Main St","Barossa Valley",1,49ade35d-e254-466f-bf2c-1e0b79062622,"SA","Lobethal",-34.340603,138.915768,"48 Main Street, Lobethal, SA",49ade35d-e254-466f-bf2c-1e0b79062622,
bd1e72c4-d0f4-4e98-aa3c-b3f76a7607bb,"564 Rifle Range Rd","Barossa Valley",1,49ade35d-e254-466f-bf2c-1e0b79062622,"SA",,-34.569133,138.995093,"564 Rifle Range Road, Flaxman Valley SA 5235",49ade35d-e254-466f-bf2c-1e0b79062622,
430db259-2d3e-47ec-b7ef-534558f969aa,"23 Commercial St","Clare Valley",1,4095a611-dc09-410a-b32a-a8cbb16c9d36,"SA",,-33.989448,139.081362,"23 Commercial St",4095a611-dc09-410a-b32a-a8cbb16c9d36,
b1efd26a-0135-4aa1-8ce3-198d1c4192d6,"Frenchmans Terrace, Penneshaw, Kangaroo Island,","Kangaroo Island",1,38e8945c-4057-4f2a-9a50-928f5ce0e341,"SA",,-35.721651,137.945549,"Frenchmans Terrace, Penneshaw SA",38e8945c-4057-4f2a-9a50-928f5ce0e341,
cce955d0-03fc-45d7-90e9-e7da8efd33d9,"1 Charles St","McLaren Vale",1,c3611bb4-86bd-4ccf-9b29-5fb56ff61a62,"SA","Middleton",-35.509845,138.72197,"1 Charles Street, Middleton SA",c3611bb4-86bd-4ccf-9b29-5fb56ff61a62,
24a1bbc9-5f2e-4c57-ad4e-4dffca22da38,"10 Welch Road, Victor Harbor","McLaren Vale",1,c3611bb4-86bd-4ccf-9b29-5fb56ff61a62,"SA","Victor Harbor",-35.519275,138.632693,"10 Welch Road, Victor Harbor",c3611bb4-86bd-4ccf-9b29-5fb56ff61a62,
89675196-3e40-40db-8f16-9ca2f6779ef2,"333 Rarkang Rd","McLaren Vale",1,c3611bb4-86bd-4ccf-9b29-5fb56ff61a62,"SA","Deep Creek",-35.63505,138.160066,"333 Rarkang Rd, Deep Creek SA",c3611bb4-86bd-4ccf-9b29-5fb56ff61a62,
138f9c9c-0b50-4352-982b-8f16073f71d8,"14376 Goyder Hwy","",2,,"SA",,-34.14903,140.29506,"14376 Goyder Hwy, Waikerie SA",,
36cc2f7e-5e01-489a-868f-bd2fda67338a,"172 Gerogles Rd","",2,,"SA",,-34.944575,139.241267,"172 Gerogles Road, Caloote, Caloote SA 5254",585dbb6c-2a58-4640-ac08-b8ee068802aa,
f54356c7-ed90-4866-b859-c4d74b8d41a3,"230 Eudunda Rd","",2,,"SA",,-34.388259,139.125867,"230 Eudunda Rd, Barossa Valley SA",,
99aa2753-581e-4e3a-b1e3-c0fec203ced8,"2948 Arkaroola Rd","",2,,"SA",,-30.311755,139.336094,"2948 Arkaroola Rd, Arkaroola Village SA 5701",,
206b528b-42b7-44e4-af62-642e8c0a720c,"55 Horrocks Hwy","",2,,"SA","Stone Hut",-33.103461,138.297636,"Lot 1, 55 Horrocks Highway, Stone Hut SA 5480",,
0948fc61-c3e4-4178-bf73-ed07953973ad,"Adelaide Hills, SA","",2,,"SA",,-32.144864,133.655315,,,
28e8109b-0bd8-490f-8173-1a4bdbd78dc6,"1 Goldie Street Wynyard, Tasmania","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-40.988379,145.73519,"1 Goldie Street, Wynyard TAS",612afb77-4bb2-4528-aa67-82c4ed0e65af,
97b0f3af-b7ef-486d-82eb-192409feee0f,"1135 Pine Road, Riana","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.192607,146.007995,"1135 Pine Road, Riana, Riana TAS",612afb77-4bb2-4528-aa67-82c4ed0e65af,
30cfb95e-8314-4da7-ba26-2224cbb95bfa,"148 William St, Devonport","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.176291,146.351379,"148 William St, Devonport TAS",612afb77-4bb2-4528-aa67-82c4ed0e65af,
8704d1b9-04cc-4eef-a3b4-52e7ddb65561,"16 Alexander Terrace, Stanley","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-40.765412,145.298452,"16 Alexander Terrace, Stanley TAS",612afb77-4bb2-4528-aa67-82c4ed0e65af,
4bb4f2c2-83dc-44e5-8a0b-63dce67e793a,"192 Careys Rd","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.411193,146.266721,"192 Careys Rd, Sheffield TAS",612afb77-4bb2-4528-aa67-82c4ed0e65af,
dc552853-db88-4c9a-bc22-09dbeb920829,"23 King Edward Street, Ulverstone, TAS","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.156484,146.172398,"23 King Edward Street, Ulverstone TAS 7315",612afb77-4bb2-4528-aa67-82c4ed0e65af,
0b4d94ef-3958-46f2-b766-47c85959a0ae,"24 Church St","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS","Stanley",-40.760095,145.29639,"24 Church Street, Stanley TAS 7331",612afb77-4bb2-4528-aa67-82c4ed0e65af,
5916545a-b954-4c94-978e-7e53d1cdef48,"256c Waverley Rd","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.161536,146.310721,"256c Waverley Road, TAS",612afb77-4bb2-4528-aa67-82c4ed0e65af,
f74c9594-803c-4c6a-9d82-39184caf6e1b,"46 Strahan St","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.062346,145.911345,"46 Strahan St",612afb77-4bb2-4528-aa67-82c4ed0e65af,
772c4aa6-73c0-4e9b-bf49-728949f2d3b0,"51 Formby Rd, Devonport","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.182688,146.361688,"51 Formby Road",612afb77-4bb2-4528-aa67-82c4ed0e65af,
55691fe3-c7fc-4bad-810d-d1f80bd3617b,"574 Castra Rd","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.212419,146.170546,"574 Castra Rd",612afb77-4bb2-4528-aa67-82c4ed0e65af,
8fe2b14a-4033-4428-b4fd-55a7baeae3fb,"72-74 Mersey Main Road Spreyton Tasmania,","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.217367,146.344533,"72-74 Mersey Main Road, Spreyton TAS",612afb77-4bb2-4528-aa67-82c4ed0e65af,
5dc34924-892b-4ca6-8904-d8c03eca8b28,"851 Ironcliffe Rd","Cradle Country",1,612afb77-4bb2-4528-aa67-82c4ed0e65af,"TAS",,-41.162856,146.027969,"851 Ironcliffe Rd, Penguin TAS",612afb77-4bb2-4528-aa67-82c4ed0e65af,
b54eac7d-ddcf-427d-8ae9-bad9b5b54c70,"1011 Adventure Bay Rd","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.362213,147.359624,"1011 Adventure Bay Rd, Adventure Bay TAS",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
b6605696-4a83-4975-a289-a2198db5a2ae,"126 Mornington Rd, Mornington TAS","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS","Mornington",-42.861749,147.407889,"126 Mornington Rd, Mornington TAS 7018",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
722b01b1-7f9c-4585-aab0-6e1d25b5208f,"131 Albert Rd","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.849169,147.309983,"131 Albert Rd",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
97428eb5-9c2a-4823-827a-b9502703caa1,"160 Church Rd, Barnes Bay TAS 7150","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.120285,147.360478,"160 Church Rd, Barnes Bay, Barnes Bay TAS 7150",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
e8b02655-94df-4edc-83a8-2b3510b6deb8,"161 Cades Dr","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.964066,147.258474,"161 Cades Drive, Kingston, Kingston TAS 7050",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
6899b0a3-78a4-44e4-8e5f-1c249e7df9b8,"1755 Channel Hwy","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.029892,147.264544,"1755 Channel Highway Margate Tasmania",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
9515f8aa-6a60-48ee-a6fe-0f9d2e6bb9bf,"20 Kangaroo Bay Drive, Rosny Park, Hobart, Tasmania","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.869894,147.36725,,44270aeb-3822-4d3a-913f-fd55f99f6f8c,
67b7b2ce-5102-4f58-a0be-17272eb80505,"20 Mary Street, Cygnet","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.161586,147.077351,"20 Mary Street, Cygnet, Cygnet TAS 7112",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
986a5cb8-eca0-4360-94d6-d164c0649e28,"26-A Jackson St","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.840643,147.254757,"26-A Jackson Street",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
dea3caa5-44f4-477a-8c62-b85ee1c7086d,"2862 Lyell Hwy","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.730618,146.960575,"2862 Lyell Highway",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
8c108812-34d3-4f08-9a90-f35c3699c917,"300 Browns Rd","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.981071,146.997349,"300 Browns Road, Ranelagh, Ranelagh TAS",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
fb2ecce5-3543-403b-acd3-6f90cbd8b7a9,"350 Chauncy Vale Rd","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.613077,147.256585,"350 Chauncy Vale Rd",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
3c377679-d7a6-433c-9767-8d360c032ec5,"3866 Channel Highway Woodbridge","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.192356,147.24001,"3866 Channel Highway Birchs Bay Tasmania",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
678951f6-142c-4357-9175-a765ea08fa76,"5831 Lyell Hwy","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.561518,146.782421,"5831 Lyell Hwy, TAS",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
1e7e3e3f-8b57-4325-87b9-f1546bdb5235,"593 Briggs Rd","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.70876,147.271598,"593 Briggs Rd",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
ab58e24a-77b0-45a8-b134-f989f2cbc684,"739 Brinktop Rd","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-42.734906,147.466687,"739 Brinktop Rd, Hobart TAS",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
4682ed7f-0af9-4529-a493-01598b08650e,"77 Howden Road, Howden","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.009795,147.279479,"77 Howden Road, Howden, Howden TAS",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
0a313c45-07a4-46cd-a4d1-47af10c50093,"9 Crowthers Rd","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.140454,146.96926,"9 Crowthers Road, Castle Forbes Bay TAS",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
83049f7a-1a37-4d3e-a3d1-2c011f628011,"90 Cradoc Hill Rd, Cradoc","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.101552,147.038262,"90 Cradoc Hill Rd, Cradoc TAS",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
3bf39127-9ed2-4f1a-a9ee-7377a39c61e4,"911 Coolangatta Rd","Hobart & Southern Tasmania",1,44270aeb-3822-4d3a-913f-fd55f99f6f8c,"TAS",,-43.378825,147.25914,"911 Coolangatta Rd, Bruny Island TAS",44270aeb-3822-4d3a-913f-fd55f99f6f8c,
